MinHub ID,Name,Event Type,Start Date,End Date,Event Collection ID,End Repeat Date,Repeat Interval Code,Student Attendees,Adult Attendees
4A151B26-4366-40A0-8B0C-123A00CE0EEE,Animal Kingdom,Club,05/01/2015 19:05 PM,05/01/2015 21:05 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,DF3DA990-8D79-4B6E-B3C7-76BE0772B899;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;77D31B75-8D40-43DC-8386-FCA92DBED3BD;7A6B754A-100C-4D59-9BF6-989FD9C39CAC;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;D15D19E6-827F-42B6-8FFD-EF4B40480D15;200DE832-3CC7-4EB4-976D-EA4EE40C9711;F3B1C5CB-446D-467D-A42D-C8A2D277A075;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;D1D804E6-4DA4-4212-A7C7-A801F1DCA319;32C3F2D2-D18E-42AF-9C2F-40DE907B30C1;1045E4D0-0C94-4AE5-913F-1E6ECD457288;85013F4D-56A6-4970-8985-CECB8D2EF401;C0C4FE76-B751-4085-9596-DF410228D8E0;3DAB4853-921E-4B0C-87B4-21677A53B1B8;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;8BFD1FAF-CA23-4315-9F8D-7C20F6A7BEE7;58DBE1C7-0743-4178-99EA-E94904187C1D;CDD7DD13-B9CD-4B85-BBAB-87D1CD2C96FC;F5A51F8D-9183-41C9-AABD-C4B48460D5CB;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8,
8E85202F-EE04-4B06-B412-9CAD6DD20A70,Wet & Wild,Club,02/20/2015 19:02 PM,02/20/2015 21:02 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,DF3DA990-8D79-4B6E-B3C7-76BE0772B899;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;48C2A84B-E97D-424D-A1AF-0926A291DF1B;77D31B75-8D40-43DC-8386-FCA92DBED3BD;047C1C62-9274-4639-BA1E-16813B06B919;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;DEC14BCC-86F1-4F42-810C-31C514288661;9490B913-E87D-4B31-A032-DD86CA308FB4;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;200DE832-3CC7-4EB4-976D-EA4EE40C9711;F3B1C5CB-446D-467D-A42D-C8A2D277A075;1045E4D0-0C94-4AE5-913F-1E6ECD457288;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;32C3F2D2-D18E-42AF-9C2F-40DE907B30C1;C0C4FE76-B751-4085-9596-DF410228D8E0;3DAB4853-921E-4B0C-87B4-21677A53B1B8;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;068FE792-882B-4FE0-940B-7537173C43B0,
CB8D1762-CF1D-47A1-AEB6-1C2C6A48BA7D,onesie night,Club,06/03/2016 19:06 PM,06/03/2016 20:06 PM,,,,2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;047C1C62-9274-4639-BA1E-16813B06B919;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;8205B33F-458D-4A88-B941-CA4CC505F364;BC4C281F-A643-4058-AAF6-0F0E57663E6B;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;F8EDB0B7-4532-43CD-A5FD-907A359F6F52;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E;00571041-6E96-4D8B-B6B9-A0D6FB717BC8;099BE584-9C58-4E69-BF59-99F78FA975BC;2198D3F5-8655-4333-ADAD-CBE0A3823670;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;634F858B-7E20-4108-9C6F-84660721A6BB;7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;866A0490-619E-48F7-AFFE-C0127E318EE0;FB1ED088-4502-4111-9847-FBB6A522BBFC;24F0D775-BB29-4EF2-8E75-6428A113B3DC;615F27CF-0B23-4067-90EF-C5ED8478B9B9;53141653-CE17-4F12-8111-BF1C9C4EC6EA,
1ECDD2FD-7066-4843-9767-AE9BB2C81B57,Easter Camp,Camp,04/10/2015 09:04 AM,04/12/2015 17:04 PM,,,,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;F3B1C5CB-446D-467D-A42D-C8A2D277A075;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;9490B913-E87D-4B31-A032-DD86CA308FB4;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;C0C4FE76-B751-4085-9596-DF410228D8E0;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;DDED7791-D807-4C37-88A8-BEA23998ABCE;78A39914-C616-457D-B343-E9231F373288;58DBE1C7-0743-4178-99EA-E94904187C1D;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;047C1C62-9274-4639-BA1E-16813B06B919,
8F3F221E-EBEE-4FE1-9520-DD6B0434F664,Big Balls,Club,04/01/2016 19:04 PM,04/01/2016 21:04 PM,towghbgtkqetbvepoqhjywxnxfbsur,04/12/2016 00:04 AM,1,A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;047C1C62-9274-4639-BA1E-16813B06B919;D666592E-9FEB-4AD6-B498-48AE71FF273C;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;9490B913-E87D-4B31-A032-DD86CA308FB4;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;3A0D0A04-425B-4B2F-BE24-6592E402023B;28F801EF-C1EE-41E9-814D-776F6F7F07CD;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;A6081292-E758-40FE-B234-9F75448A86F4;49E223D8-58B9-4BC0-BD15-EB678AC4FABA;85013F4D-56A6-4970-8985-CECB8D2EF401;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;2198D3F5-8655-4333-ADAD-CBE0A3823670;66508115-2CEF-437C-966A-9FA2511B5BE9;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;FB1ED088-4502-4111-9847-FBB6A522BBFC;615F27CF-0B23-4067-90EF-C5ED8478B9B9;53141653-CE17-4F12-8111-BF1C9C4EC6EA,
CBC71B46-D608-4D34-8C69-E5ACEAEB3039,Party,Club,10/16/2015 19:10 PM,10/16/2015 21:10 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,67232830-17EB-4E7F-BAF6-896C807D8177;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;C0C4FE76-B751-4085-9596-DF410228D8E0,
1C49EA6F-7F27-4E0E-A4B9-5C730BEA2DA3,Skirmish,Club,07/24/2015 19:07 PM,07/24/2015 21:07 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;48C2A84B-E97D-424D-A1AF-0926A291DF1B;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;047C1C62-9274-4639-BA1E-16813B06B919;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;E0731C78-678C-4D75-9E6F-0956DC65861A;E108990A-FD6F-420E-83EC-577BD80CDD9A;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;DEC14BCC-86F1-4F42-810C-31C514288661;9490B913-E87D-4B31-A032-DD86CA308FB4;D15D19E6-827F-42B6-8FFD-EF4B40480D15;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;200DE832-3CC7-4EB4-976D-EA4EE40C9711;F3B1C5CB-446D-467D-A42D-C8A2D277A075;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;32C3F2D2-D18E-42AF-9C2F-40DE907B30C1;C0C4FE76-B751-4085-9596-DF410228D8E0;303A111D-7306-432A-8B13-209495D40A80;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;2198D3F5-8655-4333-ADAD-CBE0A3823670;2A20E45A-906F-4EE6-A521-6478CFCBDA5F;CDD7DD13-B9CD-4B85-BBAB-87D1CD2C96FC;67232830-17EB-4E7F-BAF6-896C807D8177,
90016B72-40DA-4CB8-91D6-27EC07B7B3B4,Summer Camp,Camp,01/18/2015 09:01 AM,01/24/2015 10:01 AM,,,,DDED7791-D807-4C37-88A8-BEA23998ABCE;85013F4D-56A6-4970-8985-CECB8D2EF401;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;F3B1C5CB-446D-467D-A42D-C8A2D277A075,
96F34287-24B4-4433-9A4A-535EEC72AE89,,,,,,,,EC5CD3BB-5519-418A-BDAA-0BB933B243A0;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;77D31B75-8D40-43DC-8386-FCA92DBED3BD,
30EE5485-8E56-4796-A6EC-47F94489D2E7,Mafia,Club,10/30/2015 19:10 PM,10/30/2015 21:10 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,9490B913-E87D-4B31-A032-DD86CA308FB4;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;D15D19E6-827F-42B6-8FFD-EF4B40480D15;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;2198D3F5-8655-4333-ADAD-CBE0A3823670;866A0490-619E-48F7-AFFE-C0127E318EE0,
1BAF870B-977D-4345-B737-79B7E5277085,Scavenger Hunt,Club,05/29/2015 19:05 PM,05/29/2015 21:05 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;1045E4D0-0C94-4AE5-913F-1E6ECD457288;85013F4D-56A6-4970-8985-CECB8D2EF401;DA25D282-7EC9-4450-A544-A0CB7CB7CD35;77D31B75-8D40-43DC-8386-FCA92DBED3BD;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;D15D19E6-827F-42B6-8FFD-EF4B40480D15;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;200DE832-3CC7-4EB4-976D-EA4EE40C9711;67232830-17EB-4E7F-BAF6-896C807D8177;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;CDD7DD13-B9CD-4B85-BBAB-87D1CD2C96FC;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;32C3F2D2-D18E-42AF-9C2F-40DE907B30C1;F3B1C5CB-446D-467D-A42D-C8A2D277A075,
9174B40A-6108-412B-9797-EC99BDE6FDAE,International,Club,03/18/2016 19:03 PM,03/18/2016 21:03 PM,towghbgtkqetbvepoqhjywxnxfbsur,04/12/2016 00:04 AM,1,55C18036-E2E4-4F52-A0CF-17A3191A0A5C;D666592E-9FEB-4AD6-B498-48AE71FF273C;67232830-17EB-4E7F-BAF6-896C807D8177;00571041-6E96-4D8B-B6B9-A0D6FB717BC8;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;8CA39167-D7D7-4C5A-B96F-DEA3E4DA4282;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;3A0D0A04-425B-4B2F-BE24-6592E402023B;866A0490-619E-48F7-AFFE-C0127E318EE0,
D05FFD73-4A94-4AF4-A394-CE3038FCDE2B,Disney,Club,05/27/2016 19:05 PM,05/27/2016 21:05 PM,,,,7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;FB1ED088-4502-4111-9847-FBB6A522BBFC;8205B33F-458D-4A88-B941-CA4CC505F364;A6081292-E758-40FE-B234-9F75448A86F4;3A0D0A04-425B-4B2F-BE24-6592E402023B;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;00571041-6E96-4D8B-B6B9-A0D6FB717BC8;6B0E4706-8B07-4D54-AACB-91A1E6A35860;866A0490-619E-48F7-AFFE-C0127E318EE0;8CA39167-D7D7-4C5A-B96F-DEA3E4DA4282;24F0D775-BB29-4EF2-8E75-6428A113B3DC;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;67232830-17EB-4E7F-BAF6-896C807D8177;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;2198D3F5-8655-4333-ADAD-CBE0A3823670;3CE953F7-D0BB-4288-AF3F-F78770EFA79D;D666592E-9FEB-4AD6-B498-48AE71FF273C;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;85013F4D-56A6-4970-8985-CECB8D2EF401;BC4C281F-A643-4058-AAF6-0F0E57663E6B;66508115-2CEF-437C-966A-9FA2511B5BE9;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;634F858B-7E20-4108-9C6F-84660721A6BB;296A6840-5582-4DFE-A9FE-84B65AC9CB7C;D15D19E6-827F-42B6-8FFD-EF4B40480D15;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;047C1C62-9274-4639-BA1E-16813B06B919;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E,
141B6A10-736E-4D96-9286-402772884A0F,Fear Factor,Club,03/03/2017 19:03 PM,03/03/2017 21:03 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;B1E111D0-7090-436B-AC3E-171F4E38CC19;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;D15D19E6-827F-42B6-8FFD-EF4B40480D15;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;003DB9EE-845E-4232-81A4-F047BA83F446;2198D3F5-8655-4333-ADAD-CBE0A3823670;CB3208EB-90DA-4CE6-A63F-21699B7724FE;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;866A0490-619E-48F7-AFFE-C0127E318EE0;98A6A6B0-FABA-4595-80E4-1B05FF3BCAA4;0E11A6F9-CF4C-46F5-871B-75A7F2A21F35;C79FB25F-5A02-4E44-B262-2111C5463F8D;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4,
37387280-7E68-443A-815C-F185B832BD0A,Club,Club,11/13/2015 19:11 PM,11/13/2015 21:11 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,7A3C5245-D0AD-43D2-8C13-1D7554D6F489;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;9490B913-E87D-4B31-A032-DD86CA308FB4;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;C0C4FE76-B751-4085-9596-DF410228D8E0;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;047C1C62-9274-4639-BA1E-16813B06B919,
95016F7B-9215-4235-8DB3-A9CE1A5BD4C1,Sports,Club,10/23/2015 19:10 PM,10/23/2015 21:10 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,DDED7791-D807-4C37-88A8-BEA23998ABCE;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;48C2A84B-E97D-424D-A1AF-0926A291DF1B;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;047C1C62-9274-4639-BA1E-16813B06B919;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;597C96BA-B5AF-40C2-A754-B5F07327650F;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;5591D960-87B0-4610-A635-53664420E69F;DEC14BCC-86F1-4F42-810C-31C514288661;200DE832-3CC7-4EB4-976D-EA4EE40C9711;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;E1CB3313-5556-475B-88DB-7E8C683D4F71;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;1045E4D0-0C94-4AE5-913F-1E6ECD457288;85013F4D-56A6-4970-8985-CECB8D2EF401;C0C4FE76-B751-4085-9596-DF410228D8E0;303A111D-7306-432A-8B13-209495D40A80;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;3DAB4853-921E-4B0C-87B4-21677A53B1B8;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;95709678-ECC1-41C7-8D64-E8E5007841E6;2198D3F5-8655-4333-ADAD-CBE0A3823670;DA25D282-7EC9-4450-A544-A0CB7CB7CD35;2A20E45A-906F-4EE6-A521-6478CFCBDA5F;CDD7DD13-B9CD-4B85-BBAB-87D1CD2C96FC;866A0490-619E-48F7-AFFE-C0127E318EE0;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8,
D0C952EE-10C4-4622-834F-5EA279D1D10A,Medieval,Club,02/17/2017 19:02 PM,02/17/2017 21:02 PM,,,,C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;047C1C62-9274-4639-BA1E-16813B06B919;B1E111D0-7090-436B-AC3E-171F4E38CC19;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;D15D19E6-827F-42B6-8FFD-EF4B40480D15;9490B913-E87D-4B31-A032-DD86CA308FB4;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;C0C4FE76-B751-4085-9596-DF410228D8E0;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;2198D3F5-8655-4333-ADAD-CBE0A3823670;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;C79FB25F-5A02-4E44-B262-2111C5463F8D;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;0E11A6F9-CF4C-46F5-871B-75A7F2A21F35;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4,
0B6B2011-BC41-42CE-ADC4-81EF6A2E05FB,Zone3,Club,11/11/2016 19:11 PM,11/11/2016 21:11 PM,,,,53141653-CE17-4F12-8111-BF1C9C4EC6EA;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;D666592E-9FEB-4AD6-B498-48AE71FF273C;5172FFFD-F15D-44B6-8C06-8B1F124462D7;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;D15D19E6-827F-42B6-8FFD-EF4B40480D15;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;545E4E68-6C8D-4F7F-884C-95207FFAD10D;3A0D0A04-425B-4B2F-BE24-6592E402023B;9FD35594-62DE-4C15-9311-226C1DFCBB12;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;2198D3F5-8655-4333-ADAD-CBE0A3823670;AB23B6CA-AE03-4451-BB85-EBE5FD7E8427;C79FB25F-5A02-4E44-B262-2111C5463F8D;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;615F27CF-0B23-4067-90EF-C5ED8478B9B9;946633F9-419F-4FAB-9DBF-57572DA3B8F8,
32009548-3C33-47E2-A001-F22D5835B989,Ninjas,Club,03/24/2017 18:03 PM,03/24/2017 21:03 PM,,,,4B311C6C-9F90-44A1-9DFB-2DF66FF9EC76;003DB9EE-845E-4232-81A4-F047BA83F446;B1E111D0-7090-436B-AC3E-171F4E38CC19;9490B913-E87D-4B31-A032-DD86CA308FB4;866A0490-619E-48F7-AFFE-C0127E318EE0;615F27CF-0B23-4067-90EF-C5ED8478B9B9;924B2AEE-EDBC-4871-A7C2-9840E8553288;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;67232830-17EB-4E7F-BAF6-896C807D8177;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;2198D3F5-8655-4333-ADAD-CBE0A3823670;A35E5D20-7A43-4AF0-B15F-6BFDEBA402A3;D8D83138-1CDA-463F-A94A-ACE14DE12BC8;D666592E-9FEB-4AD6-B498-48AE71FF273C;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;BBC2FF35-AD27-43A9-8CC6-B73886C7F881;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;0639D588-D387-4EA5-AAA5-71E5FC55E049;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;C0C4FE76-B751-4085-9596-DF410228D8E0;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;D15D19E6-827F-42B6-8FFD-EF4B40480D15;0E11A6F9-CF4C-46F5-871B-75A7F2A21F35;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;047C1C62-9274-4639-BA1E-16813B06B919;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;CB3208EB-90DA-4CE6-A63F-21699B7724FE;7A3C5245-D0AD-43D2-8C13-1D7554D6F489,
2577B58D-5868-4E80-BDDE-A7525C38F2C6,FairyTales,Club,03/31/2017 19:03 PM,03/31/2017 21:03 PM,,,,0639D588-D387-4EA5-AAA5-71E5FC55E049;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;BBC2FF35-AD27-43A9-8CC6-B73886C7F881;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;5172FFFD-F15D-44B6-8C06-8B1F124462D7;B1E111D0-7090-436B-AC3E-171F4E38CC19;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;D15D19E6-827F-42B6-8FFD-EF4B40480D15;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;990015A4-3DAD-4E28-9CEF-730ED83BF379;924B2AEE-EDBC-4871-A7C2-9840E8553288;D8D83138-1CDA-463F-A94A-ACE14DE12BC8;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;2198D3F5-8655-4333-ADAD-CBE0A3823670;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;CB3208EB-90DA-4CE6-A63F-21699B7724FE;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;0E11A6F9-CF4C-46F5-871B-75A7F2A21F35;24105CF1-81BA-4935-B7BD-52C6BB029E76;E258FA17-208A-49F7-B2A7-8272E9D1B46B,
1415B815-F587-4215-BF21-E6ED7CE25324,The Hunt,Club,04/07/2017 18:04 PM,04/07/2017 21:04 PM,,,,C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;A35E5D20-7A43-4AF0-B15F-6BFDEBA402A3;BBC2FF35-AD27-43A9-8CC6-B73886C7F881;D666592E-9FEB-4AD6-B498-48AE71FF273C;B1E111D0-7090-436B-AC3E-171F4E38CC19;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;990015A4-3DAD-4E28-9CEF-730ED83BF379;924B2AEE-EDBC-4871-A7C2-9840E8553288;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;4B311C6C-9F90-44A1-9DFB-2DF66FF9EC76;003DB9EE-845E-4232-81A4-F047BA83F446;C79FB25F-5A02-4E44-B262-2111C5463F8D;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;24105CF1-81BA-4935-B7BD-52C6BB029E76;85A181BD-A27E-444C-80AE-2C7527CB8644,
